Name,Type,Tris,Faces,Edges,Verts,Datablock name,Users,Collection 1,Collection 2,Collection 3
SM_F_Top_ButtonUpShirt,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt,1,LongSleeveButtonUpF
SM_F_Top_ButtonUpShirt_Fat,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_Fat,1,LongSleeveButtonUpF
SM_F_Top_ButtonUpShirt_Muscular,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_Muscular,1,LongSleeveButtonUpF
SM_F_Top_ButtonUpShirt_Skinny,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_Skinny,1,LongSleeveButtonUpF
ChildishF.036,MESH,4456,2459,4737,2290,ChildishF.034,1,LongSleeveButtonUpF
Tall.046,MESH,4456,2459,4737,2290,Tall.043,1,LongSleeveButtonUpF
ChildishF.043,MESH,4456,2459,4737,2290,ChildishF.041,1,LongSleeveButtonUpF
Old.030,MESH,4456,2459,4737,2290,Old.030,1,LongSleeveButtonUpF
Tall.052,MESH,4456,2459,4737,2290,Tall.049,1,LongSleeveButtonUpF
SM_F_Top_ButtonUpShirt_BicepsBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BicepsBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsAngleDown,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsAngleDown,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsAngleUp,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsAngleUp,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsCone,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsCone,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsDown,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsDown,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsNarrow,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsNarrow,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsRound,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsRound,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsSmall,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsSmall,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsUp,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsUp,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_BreastsWide,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_BreastsWide,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtDown,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtDown,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtIn,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtIn,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtNarrow,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtNarrow,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtOut,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtOut,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtUp,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtUp,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ButtWide,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ButtWide,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_DeltsBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_DeltsBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_ForearmBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_ForearmBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_LoveHandlesIn,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_LoveHandlesIn,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_MidsectionNarrow,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_MidsectionNarrow,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_TrapsBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_TrapsBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_TricepsBig,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_TricepsBig,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_WaistThin,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_WaistThin,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_WaistWide,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_WaistWide,1,ButtonUp 1
SM_F_Top_ButtonUpShirt_WristsThin,MESH,4456,2459,4737,2290,SM_F_Top_ButtonUpShirt_WristsThin,1,ButtonUp 1
SK_F_Top_Athletic,MESH,4098,2316,4365,2051,SK_F_Top_Athletic,1,*SK_F_Top_Athletic
Muscular.003,MESH,4098,2316,4365,2051,Muscular.003,1,*SK_F_Top_Athletic
Obese.005,MESH,4098,2316,4365,2051,Obese.004,1,*SK_F_Top_Athletic
Skinny.003,MESH,4098,2316,4365,2051,Skinny.003,1,*SK_F_Top_Athletic
ChildishF.037,MESH,4098,2316,4365,2051,ChildishF.035,1,*SK_F_Top_Athletic
Old.025,MESH,4098,2316,4365,2051,Old.025,1,*SK_F_Top_Athletic
Tall.047,MESH,4098,2316,4365,2051,Tall.044,1,*SK_F_Top_Athletic
BicepsLarge.003,MESH,4098,2316,4365,2051,BicepsLarge.002,1,SK_F_Top_Athletic 1
BreastsAngleDown.003,MESH,4098,2316,4365,2051,BreastsAngleDown.003,1,SK_F_Top_Athletic 1
BreastsAngleUp.003,MESH,4098,2316,4365,2051,BreastsAngleUp.003,1,SK_F_Top_Athletic 1
BreastsCone.003,MESH,4098,2316,4365,2051,BreastsCone.003,1,SK_F_Top_Athletic 1
BreastsDown.003,MESH,4098,2316,4365,2051,BreastsDown.003,1,SK_F_Top_Athletic 1
BreastsLarge.003,MESH,4098,2316,4365,2051,BreastsLarge.002,1,SK_F_Top_Athletic 1
BreastsNarrow.003,MESH,4098,2316,4365,2051,BreastsNarrow.003,1,SK_F_Top_Athletic 1
BreastsRound.003,MESH,4098,2316,4365,2051,BreastsRound.003,1,SK_F_Top_Athletic 1
BreastsSmal,MESH,4098,2316,4365,2051,BreastsSmal,1,SK_F_Top_Athletic 1
BreastsSmall.003,MESH,4098,2316,4365,2051,BreastsSmall.003,1,SK_F_Top_Athletic 1
BreastsUp.003,MESH,4098,2316,4365,2051,BreastsUp.003,1,SK_F_Top_Athletic 1
BreastsWide.003,MESH,4098,2316,4365,2051,BreastsWide.003,1,SK_F_Top_Athletic 1
ButtDown.002,MESH,4098,2316,4365,2051,ButtDown.002,1,SK_F_Top_Athletic 1
ButtIn.003,MESH,4098,2316,4365,2051,ButtIn.003,1,SK_F_Top_Athletic 1
ButtNarrow.003,MESH,4098,2316,4365,2051,ButtNarrow.003,1,SK_F_Top_Athletic 1
ButtOut.003,MESH,4098,2316,4365,2051,ButtOut.003,1,SK_F_Top_Athletic 1
ButtUp.003,MESH,4098,2316,4365,2051,ButtUp.003,1,SK_F_Top_Athletic 1
ButtWide.003,MESH,4098,2316,4365,2051,ButtWide.003,1,SK_F_Top_Athletic 1
DeltoidsLarge.002,MESH,4098,2316,4365,2051,DeltoidsLarge.001,1,SK_F_Top_Athletic 1
LoveHandlesIn.002,MESH,4098,2316,4365,2051,LoveHandlesIn.002,1,SK_F_Top_Athletic 1
LoveHandlesOut.001,MESH,4098,2316,4365,2051,LoveHandlesOut.001,1,SK_F_Top_Athletic 1
LowerArmsLarge.004,MESH,4098,2316,4365,2051,LowerArmsLarge.004,1,SK_F_Top_Athletic 1
MidscetionWide,MESH,4098,2316,4365,2051,MidscetionWide,1,SK_F_Top_Athletic 1
MidsectionNarrow.003,MESH,4098,2316,4365,2051,MidsectionNarrow.003,1,SK_F_Top_Athletic 1
NeckObese.003,MESH,4098,2316,4365,2051,NeckObese.003,1,SK_F_Top_Athletic 1
NeckThick.003,MESH,4098,2316,4365,2051,NeckThick.003,1,SK_F_Top_Athletic 1
ThighsThick.002,MESH,4098,2316,4365,2051,ThighsThick.002,1,SK_F_Top_Athletic 1
TrapsLarge.002,MESH,4098,2316,4365,2051,TrapsLarge.002,1,SK_F_Top_Athletic 1
TricepsLarge.003,MESH,4098,2316,4365,2051,TricepsLarge.002,1,SK_F_Top_Athletic 1
WaistThin.003,MESH,4098,2316,4365,2051,WaistThin.003,1,SK_F_Top_Athletic 1
WaistWide.003,MESH,4098,2316,4365,2051,WaistWide.003,1,SK_F_Top_Athletic 1
WristsThick.002,MESH,4098,2316,4365,2051,WristsThick.002,1,SK_F_Top_Athletic 1
WristThin.002,MESH,4098,2316,4365,2051,WristThin.002,1,SK_F_Top_Athletic 1
SK_F_Top_ACU,MESH,1332,770,1436,668,SK_F_Top_ACU,1,*ACU
Muscular.004,MESH,1332,770,1436,668,Muscular.004,1,*ACU
Obese.006,MESH,1332,770,1436,668,Obese.005,1,*ACU
Skinny.004,MESH,1332,770,1436,668,Skinny.004,1,*ACU
ChildishF.044,MESH,1987,1018,2034,1016,ChildishF.042,1,*ACU
Old.031,MESH,1987,1018,2034,1016,Old.031,1,*ACU
Tall.053,MESH,1987,1018,2034,1016,Tall.050,1,*ACU
BicepsLarge.004,MESH,1332,770,1436,668,BicepsLarge.003,1,ACU 1
BreastsAngleDown.004,MESH,1332,770,1436,668,BreastsAngleDown.004,1,ACU 1
BreastsAngleUp.004,MESH,1332,770,1436,668,BreastsAngleUp.004,1,ACU 1
BreastsCone.004,MESH,1332,770,1436,668,BreastsCone.004,1,ACU 1
BreastsDown.004,MESH,1332,770,1436,668,BreastsDown.004,1,ACU 1
BreastsLarge.004,MESH,1332,770,1436,668,BreastsLarge.003,1,ACU 1
BreastsNarrow.004,MESH,1332,770,1436,668,BreastsNarrow.004,1,ACU 1
BreastsRound.004,MESH,1332,770,1436,668,BreastsRound.004,1,ACU 1
BreastsSmall.004,MESH,1332,770,1436,668,BreastsSmall.004,1,ACU 1
BreastsUp.004,MESH,1332,770,1436,668,BreastsUp.004,1,ACU 1
BreastsWide.004,MESH,1332,770,1436,668,BreastsWide.004,1,ACU 1
ButtDown.003,MESH,1332,770,1436,668,ButtDown.003,1,ACU 1
ButtIn.004,MESH,1332,770,1436,668,ButtIn.004,1,ACU 1
ButtNarrow.004,MESH,1332,770,1436,668,ButtNarrow.004,1,ACU 1
ButtOut.004,MESH,1332,770,1436,668,ButtOut.004,1,ACU 1
ButtUp.004,MESH,1332,770,1436,668,ButtUp.004,1,ACU 1
ButtWide.004,MESH,1332,770,1436,668,ButtWide.004,1,ACU 1
DeltoidsLarge.003,MESH,1332,770,1436,668,DeltoidsLarge.002,1,ACU 1
LoveHandlesIn.003,MESH,1332,770,1436,668,LoveHandlesIn.003,1,ACU 1
LoveHandlesOut.002,MESH,1332,770,1436,668,LoveHandlesOut.002,1,ACU 1
LowerArmsLarge.005,MESH,1332,770,1436,668,LowerArmsLarge.005,1,ACU 1
MidsectionNarrow.004,MESH,1332,770,1436,668,MidsectionNarrow.004,1,ACU 1
MidsectionWide.003,MESH,1332,770,1436,668,MidsectionWide.003,1,ACU 1
NeckObese.004,MESH,1332,770,1436,668,NeckObese.004,1,ACU 1
NeckThick.004,MESH,1332,770,1436,668,NeckThick.004,1,ACU 1
ThighsThick.003,MESH,1332,770,1436,668,ThighsThick.003,1,ACU 1
TrapsLarge.003,MESH,1332,770,1436,668,TrapsLarge.003,1,ACU 1
TricepsLarge.004,MESH,1332,770,1436,668,TricepsLarge.003,1,ACU 1
WaistThin.004,MESH,1332,770,1436,668,WaistThin.004,1,ACU 1
WaistWide.004,MESH,1332,770,1436,668,WaistWide.004,1,ACU 1
SK_F_Top_Dress01,MESH,5146,2886,5459,2575,SK_F_Top_Dress01,1,*DressTank01
Muscular.005,MESH,5146,2886,5459,2575,Muscular.005,1,*DressTank01
Obese.007,MESH,5146,2886,5459,2575,Obese.006,1,*DressTank01
Skinny.005,MESH,5146,2886,5459,2575,Skinny.005,1,*DressTank01
ChildishF.038,MESH,5146,2886,5459,2575,ChildishF.036,1,*DressTank01
Old.026,MESH,5146,2886,5459,2575,Old.026,1,*DressTank01
Tall.048,MESH,5146,2886,5459,2575,Tall.045,1,*DressTank01
BreastsAngleDown.005,MESH,35708,18564,36556,18018,BreastsAngleDown.005,1,Dress01 1
BreastsAngleUp.005,MESH,35708,18564,36556,18018,BreastsAngleUp.005,1,Dress01 1
BreastsCone.005,MESH,35708,18564,36556,18018,BreastsCone.005,1,Dress01 1
BreastsDown.005,MESH,35708,18564,36556,18018,BreastsDown.005,1,Dress01 1
BreastsLarge.005,MESH,35708,18564,36556,18018,BreastsLarge.004,1,Dress01 1
BreastsNarrow.005,MESH,35708,18564,36556,18018,BreastsNarrow.005,1,Dress01 1
BreastsRound.005,MESH,35708,18564,36556,18018,BreastsRound.005,1,Dress01 1
BreastsSmall.005,MESH,35708,18564,36556,18018,BreastsSmall.005,1,Dress01 1
BreastsUp.005,MESH,35708,18564,36556,18018,BreastsUp.005,1,Dress01 1
BreastsWide.005,MESH,35708,18564,36556,18018,BreastsWide.005,1,Dress01 1
Butt,MESH,35708,18564,36556,18018,Butt,1,Dress01 1
ButtDown.004,MESH,35708,18564,36556,18018,ButtDown.004,1,Dress01 1
ButtIn.005,MESH,35708,18564,36556,18018,ButtIn.005,1,Dress01 1
ButtNarrow.005,MESH,35708,18564,36556,18018,ButtNarrow.005,1,Dress01 1
ButtOut.005,MESH,35708,18564,36556,18018,ButtOut.005,1,Dress01 1
ButtUp.005,MESH,35708,18564,36556,18018,ButtUp.005,1,Dress01 1
ButtWide.005,MESH,35708,18564,36556,18018,ButtWide.005,1,Dress01 1
LoveHandlesIn.004,MESH,35708,18564,36556,18018,LoveHandlesIn.004,1,Dress01 1
LoveHandlesOut.003,MESH,35708,18564,36556,18018,LoveHandlesOut.003,1,Dress01 1
MidsectionNarrow.005,MESH,35708,18564,36556,18018,MidsectionNarrow.005,1,Dress01 1
MidsectionWide.004,MESH,35708,18564,36556,18018,MidsectionWide.004,1,Dress01 1
NeckObese.005,MESH,35708,18564,36556,18018,NeckObese.005,1,Dress01 1
NeckThick.005,MESH,35708,18564,36556,18018,NeckThick.005,1,Dress01 1
ThighsThick.004,MESH,35708,18564,36556,18018,ThighsThick.004,1,Dress01 1
WaistThin.005,MESH,35708,18564,36556,18018,WaistThin.005,1,Dress01 1
WaistWide.005,MESH,35708,18564,36556,18018,WaistWide.005,1,Dress01 1
Tall.039,MESH,5146,2886,5459,2575,Tall.036,1,?TankDress
Old.013,MESH,35708,18564,36556,18018,Old.013,1,?TankDress
ChildishF.027,MESH,35708,18564,36556,18018,ChildishF.025,1,?TankDress
SK_F_Top_Tank,MESH,2956,1585,3094,1506,SK_F_Top_Tank,1,*Tank
Muscular.006,MESH,2956,1585,3094,1506,Muscular.006,1,*Tank
Obese.008,MESH,2956,1585,3094,1506,Obese.007,1,*Tank
Skinny.006,MESH,2956,1585,3094,1506,Skinny.006,1,*Tank
SM_F_Top_Tank_Fat,MESH,3422,1801,3554,1749,SM_F_Top_Tank_Fat,1,*Tank
BreastsAngleDown.006,MESH,2956,1585,3094,1506,BreastsAngleDown.006,1,Tank 1
BreastsAngleUp.006,MESH,2956,1585,3094,1506,BreastsAngleUp.006,1,Tank 1
BreastsCone.006,MESH,2956,1585,3094,1506,BreastsCone.006,1,Tank 1
BreastsDown.006,MESH,2956,1585,3094,1506,BreastsDown.006,1,Tank 1
BreastsLarge.006,MESH,2956,1585,3094,1506,BreastsLarge.005,1,Tank 1
BreastsNarrow.006,MESH,2956,1585,3094,1506,BreastsNarrow.006,1,Tank 1
BreastsRound.006,MESH,2956,1585,3094,1506,BreastsRound.006,1,Tank 1
BreastsSmall.006,MESH,2956,1585,3094,1506,BreastsSmall.006,1,Tank 1
BreastsUp.006,MESH,2956,1585,3094,1506,BreastsUp.006,1,Tank 1
BreastsWide.006,MESH,2956,1585,3094,1506,BreastsWide.006,1,Tank 1
ButtDown.005,MESH,2956,1585,3094,1506,ButtDown.005,1,Tank 1
ButtIn.006,MESH,2956,1585,3094,1506,ButtIn.006,1,Tank 1
ButtNarrow.006,MESH,2956,1585,3094,1506,ButtNarrow.006,1,Tank 1
ButtOut.006,MESH,2956,1585,3094,1506,ButtOut.006,1,Tank 1
ButtUp.006,MESH,2956,1585,3094,1506,ButtUp.006,1,Tank 1
ButtWide.006,MESH,2956,1585,3094,1506,ButtWide.006,1,Tank 1
DeltoidsLarge.004,MESH,2956,1585,3094,1506,DeltoidsLarge.003,1,Tank 1
LoveHandlesIn.005,MESH,2956,1585,3094,1506,LoveHandlesIn.005,1,Tank 1
LoveHandlesOut.004,MESH,2956,1585,3094,1506,LoveHandlesOut.004,1,Tank 1
MidsectionNarrow.006,MESH,2956,1585,3094,1506,MidsectionNarrow.006,1,Tank 1
MidsectionWide.005,MESH,2956,1585,3094,1506,MidsectionWide.005,1,Tank 1
NeckObese.006,MESH,2956,1585,3094,1506,NeckObese.006,1,Tank 1
NeckThick.006,MESH,2956,1585,3094,1506,NeckThick.006,1,Tank 1
ThighsThick.005,MESH,2956,1585,3094,1506,ThighsThick.005,1,Tank 1
TrapsLarge.004,MESH,2956,1585,3094,1506,TrapsLarge.004,1,Tank 1
WaistThin.006,MESH,2956,1585,3094,1506,WaistThin.006,1,Tank 1
WaistWide.006,MESH,2956,1585,3094,1506,WaistWide.006,1,Tank 1
SM_F_Top_Tank,MESH,3422,1801,3554,1749,SM_F_Top_Tank,1,??Tank2
SM_F_Top_Tank_Muscular,MESH,3422,1801,3554,1749,SM_F_Top_Tank_Muscular,1,??Tank2
SM_F_Top_Tank_Skinny,MESH,3422,1801,3554,1749,SM_F_Top_Tank_Skinny,1,??Tank2
SM_F_Top_Tank_BreastsAngleDown,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsAngleDown,1,Top 13 1
SM_F_Top_Tank_BreastsAngleUp,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsAngleUp,1,Top 13 1
SM_F_Top_Tank_BreastsCone,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsCone,1,Top 13 1
SM_F_Top_Tank_BreastsDown,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsDown,1,Top 13 1
SM_F_Top_Tank_BreastsNarrow,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsNarrow,1,Top 13 1
SM_F_Top_Tank_BreastsRound,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsRound,1,Top 13 1
SM_F_Top_Tank_BreastsSmall,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsSmall,1,Top 13 1
SM_F_Top_Tank_BreastsUp,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsUp,1,Top 13 1
SM_F_Top_Tank_BreastsWide,MESH,3422,1801,3554,1749,SM_F_Top_Tank_BreastsWide,1,Top 13 1
SM_F_Top_Tank_ButtDown,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtDown,1,Top 13 1
SM_F_Top_Tank_ButtIn,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtIn,1,Top 13 1
SM_F_Top_Tank_ButtNarrow,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtNarrow,1,Top 13 1
SM_F_Top_Tank_ButtOut,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtOut,1,Top 13 1
SM_F_Top_Tank_ButtUp,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtUp,1,Top 13 1
SM_F_Top_Tank_ButtWide,MESH,3422,1801,3554,1749,SM_F_Top_Tank_ButtWide,1,Top 13 1
SM_F_Top_Tank_DeltsBig,MESH,3422,1801,3554,1749,SM_F_Top_Tank_DeltsBig,1,Top 13 1
SM_F_Top_Tank_LoveHandlesIn,MESH,3422,1801,3554,1749,SM_F_Top_Tank_LoveHandlesIn,1,Top 13 1
SM_F_Top_Tank_TrapsBig,MESH,3422,1801,3554,1749,SM_F_Top_Tank_TrapsBig,1,Top 13 1
SM_F_Top_Tank_WaistThin,MESH,3422,1801,3554,1749,SM_F_Top_Tank_WaistThin,1,Top 13 1
SM_F_Top_Tank_WaistWide,MESH,3422,1801,3554,1749,SM_F_Top_Tank_WaistWide,1,Top 13 1
TShirt,MESH,918,492,951,461,TShirt,1,*Tshirt02
Muscular.007,MESH,918,492,951,461,Muscular.007,1,*Tshirt02
Obese.009,MESH,918,492,951,461,Obese.008,1,*Tshirt02
Skinny.007,MESH,918,492,951,461,Skinny.007,1,*Tshirt02
ChildishF.039,MESH,918,492,951,461,ChildishF.037,1,*Tshirt02
Old.027,MESH,918,492,951,461,Old.027,1,*Tshirt02
Tall.049,MESH,918,492,951,461,Tall.046,1,*Tshirt02
SM_F_Top_TShirt_Fat,MESH,3434,1890,3631,1747,SM_F_Top_TShirt_Fat,1,*Tshirt02
BicepsLarge.005,MESH,918,492,951,461,BicepsLarge.004,1,Tshirt02 1
BreastsAngleDown.007,MESH,918,492,951,461,BreastsAngleDown.007,1,Tshirt02 1
BreastsAngleUp.007,MESH,918,492,951,461,BreastsAngleUp.007,1,Tshirt02 1
BreastsCone.007,MESH,918,492,951,461,BreastsCone.007,1,Tshirt02 1
BreastsDown.007,MESH,918,492,951,461,BreastsDown.007,1,Tshirt02 1
BreastsLarge.007,MESH,918,492,951,461,BreastsLarge.006,1,Tshirt02 1
BreastsNarrow.007,MESH,918,492,951,461,BreastsNarrow.007,1,Tshirt02 1
BreastsRound.007,MESH,918,492,951,461,BreastsRound.007,1,Tshirt02 1
BreastsSmall.007,MESH,918,492,951,461,BreastsSmall.007,1,Tshirt02 1
BreastsUp.007,MESH,918,492,951,461,BreastsUp.007,1,Tshirt02 1
BreastsWide.007,MESH,918,492,951,461,BreastsWide.007,1,Tshirt02 1
ButtDown.006,MESH,918,492,951,461,ButtDown.006,1,Tshirt02 1
ButtIn.007,MESH,918,492,951,461,ButtIn.007,1,Tshirt02 1
ButtNarrow.007,MESH,918,492,951,461,ButtNarrow.007,1,Tshirt02 1
ButtOut.007,MESH,918,492,951,461,ButtOut.007,1,Tshirt02 1
ButtUp.007,MESH,918,492,951,461,ButtUp.007,1,Tshirt02 1
ButtWide.007,MESH,918,492,951,461,ButtWide.007,1,Tshirt02 1
DeltoidsLarge.005,MESH,918,492,951,461,DeltoidsLarge.004,1,Tshirt02 1
LoveHandlesIn.006,MESH,918,492,951,461,LoveHandlesIn.006,1,Tshirt02 1
LoveHandlesOut.005,MESH,918,492,951,461,LoveHandlesOut.005,1,Tshirt02 1
MidscetionNarrow,MESH,918,492,951,461,MidscetionNarrow,1,Tshirt02 1
MidsectionWide.006,MESH,918,492,951,461,MidsectionWide.006,1,Tshirt02 1
NeckObese.007,MESH,918,492,951,461,NeckObese.007,1,Tshirt02 1
NeckThick.007,MESH,918,492,951,461,NeckThick.007,1,Tshirt02 1
ThighsThick.006,MESH,918,492,951,461,ThighsThick.006,1,Tshirt02 1
TrapsLarge.005,MESH,918,492,951,461,TrapsLarge.005,1,Tshirt02 1
TricepsLarge.005,MESH,918,492,951,461,TricepsLarge.004,1,Tshirt02 1
WaistThin.007,MESH,918,492,951,461,WaistThin.007,1,Tshirt02 1
WaistWide.007,MESH,918,492,951,461,WaistWide.007,1,Tshirt02 1
SM_F_Top_TShirt,MESH,1022,546,1057,513,SM_F_Top_TShirt,1,TShirtOld
SM_F_Top_TShirt_Muscular,MESH,1022,546,1057,513,SM_F_Top_TShirt_Muscular,1,TShirtOld
SM_F_Top_TShirt_Skinny,MESH,1022,546,1057,513,SM_F_Top_TShirt_Skinny,1,TShirtOld
SM_F_Top_TShirt_BicepsLarge,MESH,918,492,951,461,SM_F_Top_TShirt_BicepsLarge,1,TShirt01 1
SM_F_Top_TShirt_BreastsAngleDown,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsAngleDown,1,TShirt01 1
SM_F_Top_TShirt_BreastsAngleUp,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsAngleUp,1,TShirt01 1
SM_F_Top_TShirt_BreastsBig,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsBig,1,TShirt01 1
SM_F_Top_TShirt_BreastsCone,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsCone,1,TShirt01 1
SM_F_Top_TShirt_BreastsDown,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsDown,1,TShirt01 1
SM_F_Top_TShirt_BreastsNarrow,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsNarrow,1,TShirt01 1
SM_F_Top_TShirt_BreastsRound,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsRound,1,TShirt01 1
SM_F_Top_TShirt_BreastsSmall,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsSmall,1,TShirt01 1
SM_F_Top_TShirt_BreastsUp,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsUp,1,TShirt01 1
SM_F_Top_TShirt_BreastsWide,MESH,1022,546,1057,513,SM_F_Top_TShirt_BreastsWide,1,TShirt01 1
SM_F_Top_TShirt_ButtDown,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtDown,1,TShirt01 1
SM_F_Top_TShirt_ButtIn,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtIn,1,TShirt01 1
SM_F_Top_TShirt_ButtNarrow,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtNarrow,1,TShirt01 1
SM_F_Top_TShirt_ButtOut,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtOut,1,TShirt01 1
SM_F_Top_TShirt_ButtUp,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtUp,1,TShirt01 1
SM_F_Top_TShirt_ButtWide,MESH,1022,546,1057,513,SM_F_Top_TShirt_ButtWide,1,TShirt01 1
SM_F_Top_TShirt_DeltoidsLarge,MESH,918,492,951,461,SM_F_Top_TShirt_DeltoidsLarge,1,TShirt01 1
SM_F_Top_TShirt_LoveHandlesIn,MESH,1022,546,1057,513,SM_F_Top_TShirt_LoveHandlesIn,1,TShirt01 1
SM_F_Top_TShirt_MidsectionNarrow,MESH,1022,546,1057,513,SM_F_Top_TShirt_MidsectionNarrow,1,TShirt01 1
SM_F_Top_TShirt_MidsectionWide,MESH,1022,546,1057,513,SM_F_Top_TShirt_MidsectionWide,1,TShirt01 1
SM_F_Top_TShirt_NeckObese,MESH,918,492,951,461,SM_F_Top_TShirt_NeckObese,1,TShirt01 1
SM_F_Top_TShirt_NeckThick,MESH,918,492,951,461,SM_F_Top_TShirt_NeckThick,1,TShirt01 1
SM_F_Top_TShirt_NeckThink,MESH,5793,3142,6144,3000,SM_F_Top_TShirt_NeckThink,1,TShirt01 1
SM_F_Top_TShirt_TrapsLarge,MESH,918,492,951,461,SM_F_Top_TShirt_TrapsLarge,1,TShirt01 1
SM_F_Top_TShirt_TricepsLarge,MESH,918,492,951,461,SM_F_Top_TShirt_TricepsLarge,1,TShirt01 1
SM_F_Top_TShirt_WaistThin,MESH,1022,546,1057,513,SM_F_Top_TShirt_WaistThin,1,TShirt01 1
SM_F_Top_TShirt_WaistWide,MESH,1022,546,1057,513,SM_F_Top_TShirt_WaistWide,1,TShirt01 1
ChildishF.026,MESH,3974,2076,4063,1989,ChildishF.024,1,*VNeckF
